EpicenterLon,EpicenterLat
27.6075,36.8796
27.3108,36.7938
27.6013,36.8913
27.6648,36.891
27.594,36.8993
27.3166,37.0576
27.4603,36.9543
27.5633,36.9085
27.3845,36.8898
27.3943,36.9196
27.5535,36.925
27.334,36.94
27.62,36.902
27.2891,36.9258
27.604,36.851
27.559,36.9046
27.4058,36.9353
27.5573,36.9403
27.3441,36.9158
27.627,36.9138
27.3833,36.9136
27.5213,36.9515
27.4041,36.898
27.656,36.8576
27.4435,36.9198
27.4208,36.9206
26.054,39.5646
36.2516,37.2051
40.3355,38.497
27.8083,38.7855
27.8268,38.782
27.8283,38.7898
27.8196,38.7615
27.8075,38.7881
31.1905,36.1173
27.784,38.7548
27.3983,38.6865
40.7256,39.9251
35.3401,40.5203
38.0893,38.7028
26.6906,38.4028
27.628,38.6285
41.4298,38.5226
27.62,38.6205
33.2005,40.9606
35.9228,39.0696
26.4188,38.7895
26.4676,38.8168
26.4488,38.8675
28.0958,39.2185
26.4863,38.8401
38.4968,37.5751
27.703,39.0083
26.4731,38.8241
38.8213,39.6748
29.6753,36.9123
26.3703,38.8946
27.193,36.725
41.1036,39.6295
25.8808,38.0566
26.457,38.801
38.5618,37.3903
28.2668,36.803
28.1453,40.1043
26.4703,38.8165
26.3761,38.8233
26.2861,38.8973
26.4648,38.825
26.2701,38.9536
26.4548,38.8263
27.5446,38.6325
26.3781,38.8661
26.453,38.8216
26.7291,38.4276
26.2541,38.9506
26.442,38.8246
27.7828,38.3506
26.444,38.8321
26.4566,38.8351
26.4571,38.8233
26.4558,38.8143
26.461,38.818
26.4466,38.8301
26.4233,38.8428
26.0713,38.8788
26.442,38.8261
26.2385,38.9055
26.4313,38.8271
26.4521,38.8086
26.439,38.7781
26.0061,38.86
26.5633,38.2708
26.5821,38.2715
26.1006,38.8678
26.3228,38.388
26.326,38.9223
26.4336,38.8418
26.4701,38.845
26.449,38.836
26.1458,38.871
26.3901,38.8206
26.2635,38.8956
26.394,38.8495
27.8015,38.7393
26.3925,38.8613
44.1028,38.6803
27.7551,38.7338
26.329,38.868
26.3223,38.8745
26.4513,38.8643
26.4218,38.8653
26.483,38.786
26.4248,38.8755
26.363,38.8643
29.3706,39.1583
26.1686,38.9438
26.4506,38.8011
26.4508,38.7988
26.3623,38.8606
26.4163,38.8445
26.328,38.901
26.3705,38.8255
26.3478,38.895
26.3325,38.8941
26.3441,38.9108
26.2911,38.8238
26.2928,38.8663
26.4103,38.8648
26.3615,38.8243
26.3733,38.8495
26.3606,38.8461
26.4085,38.879
27.0116,38.4558
26.3683,38.8541
26.2553,38.8993
26.3126,38.8488
26.5716,38.3373
35.3815,38.7611
27.877,38.7303
27.7876,38.3775
38.1275,39.567
27.8395,38.73
27.7721,38.3651
27.6085,38.6226
27.7865,38.7325
27.8466,38.7516
43.898,38.4426
27.782,38.7545
27.8298,38.751
27.8466,38.7576
27.7751,38.702
27.7955,38.735
27.801,38.7331
27.8428,38.7423
27.7755,38.7789
27.806,38.7365
27.7876,38.6938
27.7956,38.7115
27.7843,38.7185
27.8468,38.7436
27.8025,38.7386
27.797,38.726
38.4656,37.603
27.8401,38.7295
27.8005,38.7641
27.8331,38.752
27.8156,38.7358
27.7818,38.3555
28.6545,37.1278
29.0118,36.866
38.1325,38.7011
26.2431,39.5336
39.4746,39.7661
28.411,38.3546
28.4178,38.3593
27.817,38.3583
27.4441,36.0603
37.9688,38.0016
38.4826,37.585
38.51,37.5748
32.501,35.5438
35.661,37.5148
30.3,36.243
27.5963,38.6348
38.1508,38.7711
38.5236,40.7621
27.1431,37.8695
40.7281,40.0615
37.0281,40.17
28.7106,36.9131
40.705,40.0566
36.8141,38.192
35.2478,40.5313
42.1415,39.2153
25.8741,39.3
36.0311,36.9818
25.8953,39.3191
28.4046,38.3668
38.5065,37.5673
27.6193,38.6236
26.8423,39.9535
42.9555,38.2593
42.9448,38.266
42.9285,38.2651
39.0378,38.3486
27.5793,38.6096
40.1245,38.8408
28.1725,37.0881
26.004,39.5318
26.073,39.5486
38.8481,39.7373
38.4913,37.5898
27.5686,38.672
38.6778,39.753
38.9153,38.3553
27.5845,38.651
27.6043,38.6295
29.1485,37.7188
29.027,38.7876
29.0471,38.8276
29.0295,38.7791
27.5873,38.6313
29.0526,38.7923
28.463,39.3975
27.5785,38.6343
27.5946,38.616
27.6258,38.636
27.7273,38.9351
42.6735,37.5431
44.052,40.928
28.5615,37.1756
27.5905,38.6333
27.4261,36.3558
26.0816,40.3803
28.647,37.1533
27.2471,40.4018
28.3003,40.859
26.094,39.5368
33.1568,36.5133
26.1726,39.5341
42.6828,39.6996
43.1173,38.6158
42.9316,38.2571
26.0936,39.554
37.2885,37.805
27.5771,38.6236
27.5695,38.6175
27.5611,38.6141
27.5663,38.633
27.5836,38.6271
31.7975,38.4801
31.0786,38.194
27.5718,38.6275
26.8651,37.5881
36.0101,37.3025
26.7983,37.6436
43.155,38.631
26.181,39.525
39.7808,38.051
41.8918,38.4823
31.0575,38.2003
27.92,38.0116
37.1816,38.2868
26.0371,39.5591
25.002,40.1566
29.0228,39.1246
28.9896,39.126
27.5646,38.6323
43.3815,38.679
43.3046,38.5586
43.3043,38.5361
26.1641,39.5
44.3135,38.4255
26.1126,39.5541
42.2395,40.0175
39.7938,38.6226
26.1783,39.5655
26.1765,39.5446
40.1471,38.6843
42.7828,38.2561
26.1943,39.5443
38.4591,37.6315
26.1833,39.5196
31.789,38.4701
27.5306,35.9203
38.7933,39.7933
38.5015,37.5853
26.2078,39.5406
28.337,36.2498
38.5076,37.578
38.4873,37.5671
38.5113,37.5816
36.017,37.3896
38.4691,37.6171
27.6536,39.965
40.3303,39.1831
38.4971,37.5895
26.1635,39.4875
38.504,37.5938
28.6358,37.125
38.4625,37.5998
38.4791,37.603
38.4911,37.595
38.4766,37.6008
38.4741,37.6173
26.1223,39.557
38.5073,37.5915
38.4905,37.5896
38.4761,37.6066
38.5083,37.5853
38.5065,37.5725
38.5058,37.579
38.4998,37.578
38.5006,37.5635
38.5056,37.5725
38.5098,37.5861
38.5203,37.583
38.4598,37.6143
38.5106,37.5758
38.5101,37.5715
38.4768,37.594
38.4911,37.5901
38.5083,37.5768
38.4746,37.6053
38.4915,37.5823
38.5021,37.5755
38.4873,37.5833
38.4866,37.5955
26.1046,39.5076
26.0915,39.499
26.0933,39.4996
26.1093,39.5165
26.0916,39.5125
26.0968,39.5086
26.0956,39.5183
26.1003,39.54
26.0968,39.492
26.08,39.4976
36.0965,37.0066
26.1225,39.5486
26.1496,39.5543
34.3513,39.5933
42.6993,37.5161
38.4455,38.1216
26.1293,39.558
26.199,39.5313
32.9523,40.5158
26.1336,39.5603
26.1203,39.5703
26.2013,39.5301
26.0885,39.5178
26.2115,39.4938
26.1918,39.5201
26.126,39.5301
26.174,39.5418
26.1981,39.5293
26.0991,39.5331
26.1478,39.5598
26.1086,39.5465
26.2106,39.533
26.1896,39.5558
26.1998,39.5383
26.1645,39.5503
26.2056,39.5335
26.1278,39.5626
26.17,39.5336
26.1183,39.5496
38.0893,38.6976
26.1458,39.5438
26.1945,39.529
26.6923,38.2618
26.202,39.5288
35.6898,37.4885
42.5345,39.777
26.1946,39.5236
26.1025,39.5513
26.0733,39.5325
38.076,38.6928
26.159,39.5265
26.095,39.529
38.0851,38.675
26.0975,39.5405
26.1133,39.5408
26.15,39.553
26.1258,39.539
26.1195,39.5376
26.2041,39.5503
26.1806,39.5435
38.0841,38.6883
26.18,39.5385
26.1775,39.5333
26.1916,39.5256
26.1543,39.5535
26.1871,39.5385
38.0998,38.6975
26.1065,39.5243
26.177,39.5163
26.1705,39.5326
26.1836,39.5431
26.1685,39.5318
26.1321,39.5475
26.1758,39.5298
26.1888,39.5413
26.1753,39.5426
40.8736,39.9006
26.1865,39.5313
26.1555,39.52
26.151,39.5205
26.1198,39.5615
26.1468,39.5348
26.118,39.5546
26.1243,39.5368
26.1326,39.5638
26.148,39.5351
26.182,39.5398
26.137,39.5465
26.1318,39.5395
26.1638,39.5596
26.1843,39.5576
26.1183,39.5366
26.1895,39.536
26.1476,39.5443
26.1846,39.5368
26.1878,39.5456
26.1486,39.5298
26.1351,39.5303
40.428,38.9675
26.1476,39.551
26.1913,39.5646
26.1098,39.4841
26.1288,39.5333
26.137,39.5495
31.1733,36.298
39.1513,38.4285
37.316,37.6826
42.4355,38.5586
38.0895,38.683
28.5076,36.356
38.0893,38.6873
38.0793,38.6728
30.953,40.7845
38.0918,38.685
38.079,38.6843
26.1365,39.5538
38.089,38.6953
39.5665,38.5765
38.095,38.697
38.091,38.7058
38.0998,38.6865
36.2691,37.489
26.1748,39.5338
26.4336,39.6045
32.5156,40.5991
26.156,39.5521
39.2575,38.4555
26.1256,39.5333
28.688,35.8621
37.3146,37.6816
28.0453,39.2198
27.6961,39.0106
26.149,39.5408
27.6666,36.7583
28.0795,39.2258
31.6165,40.1305
40.0086,38.6816
26.0566,39.0093
25.9778,38.9725
28.058,39.2178
26.1465,39.5471
26.1471,39.55
26.151,39.5418
28.685,39.8911
26.1518,39.5373
32.548,35.6788
34.4793,36.9993
37.8015,37.6688
35.3838,40.5881
37.3835,39.617
35.503,39.6555
29.2586,36.2751
26.1595,39.5358
42.9826,38.5988
25.3095,38.5971
27.0186,40.2178
26.959,36.594
39.0423,38.447
27.8478,36.3788
43.6085,39.1973
39.72,39.5798
37.8155,38.0368
38.2173,38.0311
28.6418,37.104
38.4811,37.5971
43.8653,38.533
25.6941,39.7526
30.8715,35.7248
37.5185,37.7638
43.272,38.7538
27.7523,38.8771
34.2998,36.2516
27.4206,35.9391
31.1328,38.9605
33.9098,36.3141
32.7263,40.7593
29.3396,36.8945
33.31,40.2533
43.8256,38.5423
43.873,38.525
43.5518,38.4956
43.5616,38.4956
43.9503,38.4788
43.809,38.536
38.5883,39.9516
38.5926,39.9526
28.6618,36.3181
27.8283,38.737
37.2018,40.498
30.0483,38.0146
34.1481,40.706
34.1356,40.7083
34.2811,40.7508
35.1173,40.8586
37.8423,38.8315
28.8886,37.8213
39.0221,38.9553
27.718,38.9166
42.603,39.0316
28.0251,39.4656
28.6521,39.8
28.66,39.7948
41.9415,38.4358
26.833,37.546
30.378,36.1193
29.0436,37.8663
43.7041,38.5743
26.9245,37.9278
30.9221,40.9015
27.7213,38.9331
27.7221,38.9283
30.6391,42.0791
27.7206,38.9533
27.7148,38.9268
27.7255,38.923
27.7268,38.9305
27.72,38.9333
41.3636,39.1013
27.7115,38.9956
27.7246,39.0038
27.726,39.0091
28.9513,40.5948
28.9498,40.6041
29.1686,40.6191
36.9293,37.1771
29.1271,37.9736
29.1285,37.933
28.3068,37.1563
27.5966,36.405
29.1198,37.9268
27.7446,38.9078
25.1256,40.269
27.037,38.1921
27.0448,38.1823
27.7213,39.0028
28.4336,40.392
28.4606,39.2488
29.1608,40.4378
27.7278,38.9285
27.9373,38.8783
27.736,38.9293
29.0818,39.1138
33.5251,38.1496
27.7573,38.8941
27.7488,38.8876
36.901,37.1975
28.6723,39.8636
29.0131,39.1318
27.7376,38.9111
27.763,38.8845
27.7361,38.9248
27.738,38.9033
27.7448,38.9023
27.737,38.906
42.2338,39.9688
33.526,40.9995
29.2936,39.8325
27.5818,38.635
30.1288,40.7058
27.3138,40.1228
27.6458,36.6076
25.8403,40.3141
27.5933,38.6323
34.9123,41.1788
43.0796,38.7195
28.2995,36.3676
36.2815,37.2271
34.356,39.5818
34.349,39.5855
44.7585,39.6743
38.1531,38.7015
27.4346,37.0153
29.0263,39.1325
40.3098,39.3226
26.4108,38.8001
43.1835,38.5948
39.2668,38.358
27.841,38.9715
37.0953,37.3238
37.0981,37.3301
35.9628,37.5231
42.8125,38.239
42.8405,38.2558
33.3615,40.315
33.3493,40.3281
33.3356,40.3173
29.4041,35.726
40.3928,39.437
38.6,37.4355
37.7866,39.08
35.1811,42.1245
44.0256,41.3401
29.3718,38.0055
40.5283,39.3841
34.3343,36.8796
29.6661,35.9513
40.5165,39.38
28.8281,37.0726
27.3653,38.5498
29.3981,37.9978
32.8865,40.7135
32.8926,40.7148
29.1815,40.697
31.1601,35.9511
29.8381,35.8308
27.5173,38.3373
38.8473,38.3013
29.1748,36.4128
29.1823,40.7046
30.5066,36.9665
36.0318,36.9761
27.807,38.7605
29.6493,36.0833
27.8068,38.7578
25.954,39.4275
43.5248,38.8861
25.9591,39.432
26.8456,37.1786
37.883,40.3215
25.9496,39.4223
29.2128,40.68
38.58,38.1635
28.5583,36.54
29.2038,40.6925
26.0411,39.5391
40.675,39.4001
30.1368,36.6085
40.2725,39.7286
25.3548,39.5788
28.1916,40.8253
29.209,36.5613
42.9196,38.3781
27.9673,36.9303
40.7135,39.009
40.6823,39.0103
29.1473,40.2748
29.1516,40.2693
29.1608,40.2575
38.6275,37.2818
26.6953,38.6085
28.1993,40.8615
34.8448,40.4996
30.419,37.189
40.8988,39.3665
26.1958,35.0075
27.6746,36.8473
27.8501,39.6446
36.3888,36.1241
27.6255,38.1975
42.4608,38.2963
26.7163,37.485
39.8503,39.9081
26.386,39.472
31.7273,40.8536
26.1101,39.5905
26.0938,38.9665
37.0178,37.0041
37.0033,36.9931
27.8548,39.6478
27.8526,39.6473
36.6235,36.9043
36.6231,36.9145
38.7706,38.2581
43.5535,38.8986
32.0676,38.4348
30.4955,39.8251
38.931,39.049
28.5796,38.376
33.8215,41.1053
33.8253,41.0953
27.6146,38.1933
25.9528,38.6488
35.0906,37.9231
26.7541,38.5501
27.5825,40.3373
35.8441,37.017
27.3718,37.5238
27.494,40.7128
26.4095,38.684
35.7586,36.1018
27.851,40.8265
27.8618,40.8251
27.9678,40.8331
29.6781,35.9365
33.8585,34.9445
40.5335,38.4718
29.0588,39.1276
29.073,39.1326
39.2643,38.4053
27.9785,36.5926
27.5785,36.1145
30.6271,40.5381
27.6445,39.9738
26.859,37.2736
26.9046,37.3781
35.8421,39.0116
33.3533,40.3241
36.079,36.1678
27.9093,39.103
43.4861,38.6635
27.3193,40.5456
27.371,37.6126
40.2075,39.2946
40.2363,39.3015
27.8131,38.7645
29.367,36.9488
37.7771,39.0691
28.1778,39.3085
37.423,37.722
37.8425,38.8426
26.7386,38.438
28.0258,40.7735
43.575,38.6898
30.5256,37.7713
26.043,39.5206
31.0066,35.9018
42.6708,38.0495
29.5255,36.6783
29.482,36.7211
40.1295,39.2715
37.8465,38.8225
27.9091,39.1041
26.6401,38.4231
29.3643,39.1965
32.7601,40.6931
36.2328,37.3456
40.0545,39.3621
37.436,37.69
37.4343,37.7083
41.6635,41.3598
36.0841,37.6486
34.4078,39.5763
34.3663,39.5636
34.358,39.564
34.3765,39.577
37.4268,37.7195
43.5316,38.9158
43.5083,38.9188
35.455,36.8601
40.1781,39.278
29.0515,39.1378
30.5338,40.0415
29.1115,39.1166
29.1278,39.1388
38.941,39.697
40.4963,38.4691
27.3613,35.6253
40.5088,38.4895
27.8236,39.1663
39.1345,39.9171
27.8111,39.1843
37.8491,38.8221
40.2316,39.2461
26.5821,38.6303
39.0368,38.4151
40.3885,39.1163
43.82,39.018
29.6771,36.0915
30.4845,36.1491
27.1493,38.8821
33.2283,39.9346
40.1866,39.5033
40.1755,39.2573
40.1803,39.2655
42.6448,38.0433
37.8345,38.8406
30.9898,40.7708
27.8101,39.1756
43.5678,37.9033
43.5216,37.8821
43.518,37.891
37.8415,38.83
37.8493,38.8173
25.88,39.2453
40.171,39.2816
40.202,39.2858
27.4175,40.6818
27.4048,40.7048
37.8548,38.8136
43.5321,38.876
29.0785,40.4376
38.9763,39.03
40.2156,39.267
40.1996,39.2746
40.2135,39.2613
40.1853,39.2856
40.2226,39.2855
40.2023,39.2736
40.2031,39.2568
40.217,39.261
28.154,39.1495
39.962,39.2838
37.8365,38.8288
37.8393,38.8305
37.8293,38.83
38.652,40.0396
37.8321,38.8623
37.8358,38.858
37.8118,38.8571
37.837,38.8401
29.1203,39.1181
38.2481,38.9033
36.878,37.0733
29.2956,37.8286
28.7581,40.8198
28.7645,40.8203
28.7788,40.8213
28.7631,40.8181
28.6683,39.1805
38.9621,38.1753
42.5828,38.2576
31.7665,35.9643
38.6065,37.2605
34.292,39.902
26.368,38.5318
31.3443,37.238
31.9218,41.6538
28.7013,37.1636
34.5785,37.0355
32.8566,40.7253
38.5778,38.1233
41.693,39.2813
43.7438,39.1198
27.7446,40.8003
41.2265,39.4711
28.9121,36.4796
26.2648,39.7781
38.184,38.8551
38.1701,38.8578
38.2411,38.9293
38.2563,38.8995
38.2566,38.9063
26.7731,37.9618
28.0421,36.9433
29.12,39.1275
41.7083,38.5798
29.159,40.427
29.0328,39.1143
27.4171,40.2706
26.9393,39.3663
26.9316,39.3763
36.6735,40.6681
36.682,40.6778
29.8853,36.1846
29.671,36.0713
26.9455,39.3763
34.3453,40.7436
38.963,38.1753
36.7006,40.6788
28.1035,39.09
29.0083,39.3336
28.3598,36.9938
42.244,40.891
29.5355,36.0775
29.0161,39.3458
29.1116,39.1148
29.1071,39.1295
29.1218,39.1213
29.1035,39.1123
29.118,39.1271
30.8901,38.626
38.8511,39.7016
30.4296,39.8125
40.9621,39.3495
40.2306,39.206
27.719,35.3
44.5955,38.6018
30.7835,36.109
42.3126,40.423
30.0761,36.7173
28.878,37.101
38.5533,38.1195
26.27,38.8306
29.0986,39.1215
27.2303,40.1275
42.3476,39.7053
43.9476,39.3966
43.5166,38.9215
40.1901,39.1676
36.1275,36.7106
28.7393,37.1195
43.9445,39.3635
43.896,39.3878
28.8611,39.5056
29.1166,39.117
29.1355,39.127
29.1045,39.1305
29.1191,39.1231
42.992,37.4725
43,38.56
30.6751,37.3365
32.2731,35.7831
43.9231,37.6423
27.6455,36.3606
27.9061,40.8478
43.2766,38.7328
26.0605,39.3321
25.8068,34.7751
36.9318,37.3268
28.0931,39.3911
30.724,36.9855
43.044,38.6401
35.6861,37.5185
40.9488,41.0711
31.3593,35.6586
40.759,39.3996
43.9575,39.3953
28.6883,37.1313
25.7646,40.338
25.1938,40.1861
29.2835,40.6748
35.6478,37.5108
35.6473,37.5285
26.1483,38.1346
43.0983,41.1685
28.2181,36.6218
27.1705,40.358
35.0333,36.5838
35.2621,40.69
28.6885,37.1431
28.3768,36.1296
28.8403,36.295
26.906,36.781
26.286,40.2458
26.2226,40.262
26.3075,40.2373
26.3,40.2253
26.2651,40.2488
34.84,40.6903
43.2005,38.6958
32.9456,34.8413
27.504,37.0858
39.8165,39.2453
43.2371,39.9196
43.2481,39.9061
27.2018,37.8278
27.1953,37.7915
36.0978,37.38
28.7431,37.1348
43.2278,39.8981
43.2395,39.9146
28.3498,36.9805
27.0085,36.8278
26.9136,36.7963
29.5435,37.5488
29.5395,37.5645
29.4388,36.2188
31.2816,40.8628
31.6038,40.8238
28.3506,36.9635
28.365,36.9701
26.562,38.2251
34.3763,40.3533
28.3466,36.9676
28.3436,36.9711
27.8403,39.6581
27.8216,39.6605
27.8341,39.6611
27.8071,39.6731
33.1313,39.9175
39.273,38.381
39.2636,38.3873
28.7605,37.1306
28.7645,37.1353
27.6105,39.3165
39.2628,38.4051
43.6405,39.7316
43.2016,38.6758
43.179,38.681
43.0885,38.4683
42.3111,40.3448
42.266,40.3578
28.3415,36.9756
33.2958,39.5846
27.2456,37.8761
27.2341,37.871
29.2793,40.6791
41.8351,39.9513
41.795,39.952
40.1986,38.662
27.0781,37.6931
29.3515,37.7246
26.8226,35.1771
36.2286,37.6246
43.882,37.508
42.0713,40.6826
27.5928,36.8703
35.9325,36.7335
27.5636,36.8971
27.6231,39.3121
27.2443,35.8961
43.623,38.832
29.7515,38.2576
43.5648,38.822
40.0885,39.2548
33.2863,39.9558
26.7825,34.9955
29.1275,40.4195
40.1543,38.5651
33.3701,41.7098
25.6178,39.662
42.8086,38.3093
33.2468,39.0463
32.496,40.8573
29.3245,42.1145
29.1258,39.1178
43.5206,38.9286
28.5396,37.057
29.114,39.1381
35.2721,39.7905
28.7548,39.9723
28.507,36.6353
26.6958,35.207
27.1881,35.359
39.0355,38.446
39.6628,40.0018
38.81,37.5296
26.8365,35.1381
26.9335,35.3396
27.0493,35.3138
26.7275,34.8643
32.3731,34.7103
39.6191,38.5965
33.0146,40.5148
42.1645,39.3293
36.3895,37.4551
26.576,35.7295
27.2283,37.9465
28.7561,37.1145
39.6495,39.9718
35.5985,38.883
35.5996,38.8848
35.9045,36.3645
28.6353,37.0883
27.8126,39.6758
27.8073,39.6705
41.6683,40.3971
27.904,36.5195
27.5533,35.3373
29.6693,37.8143
41.9663,39.7355
27.8508,38.9133
26.386,38.6746
40.806,38.5928
27.8213,39.6708
30.524,36.469
41.9933,37.5421
29.0051,39.3541
36.8063,37.1406
26.3623,38.6773
27.8231,39.6635
40.844,39.9063
27.9161,39.1496
27.8391,39.6678
40.6108,39.887
34.75,36.888
30.0865,37.1478
26.5121,38.4348
28.9558,36.8196
30.0336,37.18
38.4803,38.1496
30.069,37.1475
35.9483,36.0215
40.1351,39.4301
40.1531,39.4106
30.0538,37.1821
26.1285,40.4078
42.7166,38.041
26.0295,40.3083
27.4806,40.6826
27.7081,36.5301
26.076,40.3148
38.4738,38.0996
32.4836,41.337
36.3638,36.9451
27.8798,39.3665
28.8643,39.6206
28.5788,40.0455
36.304,37.3548
43.1746,38.6226
30.1048,37.6205
42.8171,38.29
42.7908,38.3055
42.8243,38.316
33.8995,38.4431
26.3751,39.4071
38.8195,38.2361
30.3785,39.8775
30.407,37.0755
38.8526,38.2663
38.982,38.3583
28.2688,36.9466
42.516,38.741
42.4926,37.2893
27.6146,36.7066
42.5048,38.7016
27.0678,38.2026
36.1926,37.4358
36.8058,37.0901
29.0676,39.2933
34.4013,36.954
27.863,39.3058
28.304,36.9395
38.807,38.3036
37.8598,37.8886
39.836,38.6465
26.2845,38.8883
35.7625,37.6913
26.2866,38.8946
35.2976,40.6746
29.0201,39.3331
28.622,39.524
28.8281,40.5776
27.0795,40.1298
27.0845,40.1298
43.0318,38.4858
28.8033,37.153
30.463,39.7996
27.9078,36.7186
41.9961,37.5423
33.4093,40.134
35.6873,41.1493
42.8001,38.033
34.5755,36.7971
26.3386,38.9043
26.4058,40.4773
26.2463,38.9113
26.2565,38.9011
26.2741,38.904
43.5453,38.93
26.094,38.5991
29.1588,35.9763
29.0316,39.3426
29.012,39.3488
26.209,38.5883
28.7568,37.1418
29.0178,39.3158
38.9436,40.0436
29.0056,39.3318
29.0121,39.3461
28.1276,38.8691
27.7096,36.907
29.0205,39.3595
29.0036,39.335
28.9886,39.3255
28.4393,37.1071
36.3176,38.316
39.9898,38.7723
27.012,38.1163
27.0388,39.3081
27.041,39.3163
40.0173,38.7411
27.2556,40.0946
27.025,38.9825
43.8933,37.3136
28.7355,37.151
43.4923,38.6991
41.727,39.806
28.7335,37.1433
29.3941,37.8158
29.0188,39.341
28.816,36.428
29.0626,39.3261
29.0375,39.291
28.9798,39.3396
29.0236,39.335
28.9978,39.3255
27.0603,39.3176
44.0768,39.7515
28.7355,37.1333
35.8068,40.5761
28.7275,37.1321
28.783,37.1328
28.758,37.1473
28.7345,37.1163
34.602,36.9753
28.7291,37.9356
36.2676,38.3006
39.6443,40.0018
28.6825,37.1663
39.263,38.4388
43.0226,38.6673
42.0915,38.7385
42.1101,38.7235
27.843,38.7961
28.9226,36.459
33.4543,40.975
30.123,40.3828
30.1001,40.4113
39.6585,39.9795
27.1045,38.169
38.682,38.1685
42.7498,38.1808
30.6183,37.0493
30.579,37.0396
26.6663,35.7536
30.323,36.99
27.4693,38.0883
40.4031,39.0488
27.0596,38.1873
43.606,38.853
27.4833,40.7491
26.5293,35.3483
30.8838,38.66
29.1425,36.3576
43.2688,38.6365
29.3886,36.9545
28.9913,36.8591
38.0345,39.5168
29.0341,39.1116
40.9686,38.8356
37.43,38.1066
43.1458,38.6606
28.8426,39.5315
29.3556,38.7451
25.023,40.228
35.6426,35.3931
35.949,41.816
39.2313,38.4038
38.72,39.1693
39.06,38.4533
43.079,40.791
26.5745,38.3635
31.7275,40.8195
28.7368,39.0168
35.8025,38.3481
36.1825,37.3373
30.9301,36.172
24.9058,40.1668
24.9788,40.0546
41.5585,37.7116
29.0065,40.5835
32.477,41.595
35.8835,36.5301
41.285,37.998
26.2751,40.014
43.3881,38.7253
27.0625,38.9498
38.8073,38.305
32.0833,37.3351
36.8815,37.1241
35.0071,41.1628
30.6235,37.6808
30.652,37.6296
30.64,37.623
30.6285,37.6388
42.4396,40.753
39.6573,39.5953
36.907,37.0886
27.3958,37
26.0166,40.321
42.0813,39.1733
30.5145,36.7631
26.3978,40.447
29.1655,40.5956
29.5063,40.2596
29.1713,40.6123
39.9026,39.9868
42.3373,39.0935
32.5648,41.6425
43.8158,38.7838
43.6806,38.7715
43.7208,38.7913
26.9065,40.151
43.7421,38.8018
38.8315,39.6488
42.381,38.925
43.3418,38.6755
35.8293,41.7133
35.8155,41.739
28.11,36.7425
27.1025,38.3866
43.1265,38.591
26.6198,38.233
26.2518,40.2411
29.0041,39.13
35.8845,36.5825
26.2648,40.4281
40.547,39.6808
29.3426,36.9131
29.352,36.8966
29.7716,37.8055
41.9588,38.4455
27.6933,38.9685
27.9276,40.1955
27.9231,40.1931
33.7853,35.2775
27.1436,38.8338
26.2986,38.7865
30.369,40.0518
25.648,39.6745
37.046,37.303
39.5003,39.9045
26.2213,39.4723
36.4326,40.0513
27.1423,38.31
36.3891,40
25.6763,40.275
28.5753,36.3646
25.9568,40.34
32.1423,35.8063
29.8543,35.5465
25.5413,40.2573
41.4915,39.129
25.1253,40.226
43.1778,38.6646
40.8065,39.0645
43.1161,38.5868
28.415,34.69
26.103,40.417
36.0651,36.6125
27.1705,38.8496
26.0868,38.9398
43.0816,38.6445
27.7436,39.1455
25.5511,40.174
28.0695,38.8408
26.9495,37.8715
26.138,40.4
43.528,38.892
26.1681,40.3938
28.8785,38.103
25.6436,40.1703
25.6383,40.1746
25.9751,40.3405
32.248,36.5153
25.609,39.654
25.8955,40.3265
25.6056,40.306
26.177,40.3923
42.3998,40.4911
25.9626,40.3265
25.8985,40.464
25.9081,40.429
25.8735,40.4505
26.1318,40.4075
43.5591,38.8628
25.02,40.2476
25.6593,40.2613
26.0993,40.4043
26.1501,40.3635
26.133,40.3621
25.2636,40.2373
26.041,40.4411
26.1851,40.4128
26.1163,40.3915
26.073,40.4188
26.062,40.425
26.0116,40.3425
26.2871,40.2921
25.1825,40.2275
25.6106,40.4476
26.0116,40.3718
25.1528,40.2646
25.9741,40.3963
25.6061,40.2688
26.0318,40.4323
25.1355,40.0491
25.7325,40.2706
26.0336,40.3793
26.074,40.376
26.059,40.4103
26.0486,40.4093
26.0163,40.3883
26.1345,40.377
25.6268,40.2516
26.0231,40.3816
26.1436,40.4078
26.175,40.3748
26.0095,40.3403
26.0306,40.3651
26.161,40.4041
25.3188,40.2568
26.0356,40.346
25.77,40.2765
26.2146,40.3861
26.1291,40.397
26.1786,40.3888
25.9433,40.3075
26.2166,40.4213
26.3058,40.3951
25.3073,40.2108
40.9061,39.3445
40.9471,41.161
27.048,40.655
27.4333,37.0173
43.0908,38.6541
38.8508,39.7063
27.0416,38.0178
27.4613,37.0261
27.051,38.0225
37.3521,39.455
41.7775,39.8571
41.814,39.8686
39.2256,38.4218
32.346,34.756
26.4461,40.4405
26.4401,40.4491
39.9146,38.7196
36.2006,37.6883
28.8706,37.0398
28.8596,37.0526
30.8835,37.7775
27.4486,37.0158
31.3651,36.2666
34.8373,40.6886
34.845,40.6256
43.4686,38.7925
27.9115,38.2545
42.5136,38.7193
27.4713,37.0238
27.7476,39.5881
25.4418,39.1908
31.7008,35.9943
27.4406,37.0353
42.972,37.8451
27.8616,36.91
43.9333,37.6173
43.328,38.464
27.487,37.043
42.9425,38.2095
38.5755,38.1373
