EventID,Enlem,Boylam,Derinlik,Rms,Büyüklük,İl,Gün,Ay,Yıl,Saat,Dakika,Saniye
515680,39.9488,35.3331,7.05,0.33,1.0,138,9,11,2021,15,46,55
515677,37.013,35.5505,7.0,0.41,1.2,2,9,11,2021,14,43,56
515679,36.9198,29.1903,7.0,0.35,1.3,41,9,11,2021,14,40,23
515678,39.629,42.658,7.0,0.4,1.1,6,9,11,2021,14,28,51
515676,37.9003,27.0255,7.0,0.3,1.3,70,9,11,2021,13,41,23
515674,40.005,27.8791,11.18,0.16,1.0,26,9,11,2021,12,55,54
515675,37.8041,32.076,7.0,0.8,1.2,87,9,11,2021,12,45,17
515672,35.1738,23.8175,7.27,0.8,3.5,7,9,11,2021,12,12,30
515673,38.5463,25.3931,6.99,0.16,1.8,70,9,11,2021,12,03,29
515670,39.8715,26.4718,7.0,0.64,1.1,142,9,11,2021,11,57,56
515669,37.6978,34.6708,7.0,0.37,1.2,104,9,11,2021,11,56,58
515671,36.2021,28.8381,11.56,0.75,1.2,100,9,11,2021,11,53,56
515668,39.0518,27.5538,6.95,0.33,1.6,96,9,11,2021,10,35,37
515666,37.3743,35.0336,6.96,0.3,1.5,2,9,11,2021,10,18,30
515667,37.1033,30.0776,7.01,0.93,1.7,15,9,11,2021,10,16,48
515665,37.3795,35.022,7.0,0.58,1.5,2,9,11,2021,10,11,27
515664,37.4028,35.0301,7.0,0.19,1.3,2,9,11,2021,10,09,25
515663,37.4766,35.007,7.0,0.18,1.2,2,9,11,2021,10,04,49
515662,37.8635,32.0925,17.53,0.39,2.5,87,9,11,2021,09,55,23
515660,37.372,35.0211,6.98,0.38,1.5,2,9,11,2021,09,40,53
515661,37.3871,35.0176,7.0,0.17,1.3,2,9,11,2021,09,24,04
515659,37.3298,35.0075,7.0,0.76,1.8,2,9,11,2021,09,21,07
515658,37.378,35.0471,7.0,0.25,1.9,2,9,11,2021,09,20,26
515657,37.359,35.0176,7.0,0.28,2.4,2,9,11,2021,09,19,19
515656,37.3966,35.0528,7.01,0.28,2.4,2,9,11,2021,09,17,34
515654,37.3726,35.0226,7.0,0.46,1.6,2,9,11,2021,09,15,34
515655,37.3508,35.027,23.44,0.57,3.1,2,9,11,2021,09,13,23
515653,37.3551,35.0466,25.46,0.65,3.3,2,9,11,2021,09,06,34
515652,37.91,27.0825,6.98,0.49,2.2,70,9,11,2021,08,22,09
515651,38.955,27.8965,5.8,0.38,1.9,96,9,11,2021,08,01,14
515650,37.8326,32.1018,7.0,0.55,1.4,87,9,11,2021,07,58,12
515649,37.229,37.293,6.9,0.69,1.3,54,9,11,2021,07,06,26
515648,37.8895,32.1203,7.0,0.31,2.2,87,9,11,2021,06,55,17
515647,36.5146,27.206,7.04,0.32,1.7,100,9,11,2021,06,39,46
515646,36.4911,28.6853,7.0,0.41,0.8,100,9,11,2021,03,57,05
515645,37.8781,29.5481,7.0,0.41,1.1,41,9,11,2021,03,45,08
515643,37.855,32.1023,6.99,0.44,1.5,87,9,11,2021,03,38,29
515644,37.8408,32.1056,7.0,0.35,1.2,87,9,11,2021,03,37,51
515642,37.22,36.4278,7.02,0.33,1.6,108,9,11,2021,03,28,53
515640,37.8703,32.1118,7.0,0.19,1.6,87,9,11,2021,03,27,05
515641,37.8693,32.0975,7.0,0.7,1.1,87,9,11,2021,03,19,59
515639,36.484,28.574,56.4,0.7,1.8,100,9,11,2021,02,49,05
515638,37.9741,32.1505,7.0,0.35,1.1,87,9,11,2021,02,45,23
515636,37.8853,32.1045,11.26,0.19,3.9,87,9,11,2021,02,38,07
515637,37.7936,27.5478,7.0,0.35,1.3,22,9,11,2021,02,34,59
515635,37.9101,37.6438,7.03,0.32,1.9,3,9,11,2021,01,46,16
515634,37.8685,32.0496,7.03,0.24,1.3,87,9,11,2021,01,33,04
515633,37.8783,32.0636,7.04,0.36,1.4,87,9,11,2021,01,23,16
515632,37.8556,32.0833,6.99,0.21,1.7,87,9,11,2021,00,52,37
515631,37.8321,32.0765,7.0,0.3,0.7,87,9,11,2021,00,42,16
515630,37.0311,28.295,7.0,0.16,1.1,100,9,11,2021,00,19,43
515629,37.8066,32.0996,7.0,0.31,1.3,87,9,11,2021,00,12,51
515628,37.8635,32.1166,7.01,0.36,2.0,87,9,11,2021,00,11,13
515627,37.8246,32.099,7.0,0.2,1.4,87,8,11,2021,23,56,46
515626,37.8541,32.0711,7.0,0.14,1.1,87,8,11,2021,23,53,14
515625,37.8436,32.0446,6.99,0.44,1.4,87,8,11,2021,23,52,01
515624,37.8423,32.1025,7.0,0.17,1.0,87,8,11,2021,23,44,47
515623,37.8656,32.1106,7.01,0.18,1.5,87,8,11,2021,23,25,11
515622,37.915,32.1103,7.0,0.57,1.0,87,8,11,2021,23,10,48
515621,37.8425,32.099,7.0,0.19,1.4,87,8,11,2021,23,06,34
515620,37.8921,32.1363,7.0,0.24,1.5,87,8,11,2021,23,03,19
515618,37.8328,32.0735,7.0,0.44,1.3,87,8,11,2021,22,57,09
515619,37.854,32.1165,7.0,0.26,1.3,87,8,11,2021,22,54,51
515617,38.6976,30.593,7.0,0.41,2.1,5,8,11,2021,22,53,42
515616,37.8688,32.0933,7.0,0.52,1.6,87,8,11,2021,22,40,36
515615,37.8611,32.1028,7.0,0.28,2.8,87,8,11,2021,22,30,44
515614,38.7046,30.5883,6.99,0.37,3.1,5,8,11,2021,22,29,23
515611,37.8318,32.1065,7.0,0.36,1.3,87,8,11,2021,22,11,01
515613,37.3501,28.3125,7.0,0.42,1.5,100,8,11,2021,22,09,42
515612,38.8491,31.4518,7.0,0.43,1.4,5,8,11,2021,22,08,59
515609,37.7255,32.0083,7.0,0.67,1.1,87,8,11,2021,21,53,45
515610,39.4443,27.9321,7.0,0.43,1.0,26,8,11,2021,21,52,50
515608,37.8335,32.1051,7.0,0.11,0.7,87,8,11,2021,21,51,55
515606,37.8615,32.0981,7.01,0.37,1.3,87,8,11,2021,21,45,19
515607,37.8606,32.0936,7.0,0.16,1.3,87,8,11,2021,21,39,34
515604,37.879,32.1156,7.02,0.14,1.4,87,8,11,2021,21,32,20
515605,40.4775,29.2008,9.9,0.39,1.3,36,8,11,2021,21,29,59
515602,37.8585,32.0921,7.0,0.42,1.6,87,8,11,2021,21,23,10
515603,37.87,32.0971,7.01,0.56,1.3,87,8,11,2021,21,21,24
515601,37.8471,32.112,7.0,0.32,1.1,87,8,11,2021,21,16,38
515600,37.8096,32.0773,7.0,0.33,1.2,87,8,11,2021,21,03,09
515599,37.8633,32.105,7.39,0.2,1.4,87,8,11,2021,21,01,45
515597,37.8711,32.0635,7.0,0.4,1.7,87,8,11,2021,20,51,05
515596,37.842,32.11,7.0,0.24,2.5,87,8,11,2021,20,47,20
515595,37.8403,32.1071,6.99,0.29,2.8,87,8,11,2021,20,46,32
515594,37.8618,32.1165,6.82,0.37,5.1,87,8,11,2021,20,43,21
515598,41.3713,43.8203,3.63,0.7,2.9,105,8,11,2021,20,34,59
515593,37.5941,26.7321,7.04,0.38,1.3,22,8,11,2021,19,39,03
515592,37.0585,28.3725,7.02,0.15,1.4,100,8,11,2021,18,56,13
515591,39.776,26.3013,7.0,0.32,1.2,142,8,11,2021,18,20,34
515589,39.6091,42.4145,6.93,0.41,1.8,51,8,11,2021,18,14,41
515590,39.787,42.6473,4.66,0.52,1.7,6,8,11,2021,18,10,27
515588,41.3878,43.8606,4.06,0.44,2.9,105,8,11,2021,17,58,31
515586,37.0746,28.8475,7.0,0.63,1.3,100,8,11,2021,16,59,31
515587,38.2948,38.7931,7.0,0.18,1.6,94,8,11,2021,16,35,17
515585,40.7306,42.1031,6.92,0.51,1.9,51,8,11,2021,16,26,16
515584,39.2285,27.677,6.96,0.64,1.4,96,8,11,2021,15,51,08
515583,38.4753,29.1345,7.0,0.31,1.0,134,8,11,2021,15,13,43
515582,36.0955,28.8053,7.01,0.41,1.5,100,8,11,2021,14,43,49
515581,38.9683,42.0198,7.02,0.5,3.0,101,8,11,2021,12,46,04
515579,37.1826,37.4686,7.03,0.44,1.8,54,8,11,2021,12,43,05
515580,39.25,27.69,19.18,0.27,1.3,96,8,11,2021,12,39,46
515578,39.0823,27.8198,6.97,0.42,1.7,96,8,11,2021,10,19,58
515577,36.393,27.1056,6.74,0.33,2.1,100,8,11,2021,09,20,23
515571,37.4693,27.9616,7.0,0.39,1.3,100,8,11,2021,07,21,19
515570,37.8976,26.9181,7.0,0.38,1.2,70,8,11,2021,07,16,33
515572,36.154,27.0501,6.6,0.65,2.6,100,8,11,2021,06,48,48
515573,38.965,42.0118,7.0,0.44,1.9,101,8,11,2021,06,38,23
515574,38.9583,41.9948,6.99,0.33,2.5,101,8,11,2021,06,25,07
515575,36.5928,28.564,15.09,0.88,1.5,100,8,11,2021,05,10,20
515576,36.4093,27.0608,6.07,0.51,2.2,100,8,11,2021,04,58,12
515565,38.4218,39.221,8.29,0.41,2.7,49,8,11,2021,04,46,43
515569,36.4478,27.1121,6.18,0.5,2.4,100,8,11,2021,04,39,38
515567,40.179,31.9041,7.3,0.29,1.6,14,8,11,2021,04,09,46
515568,36.5473,27.0751,7.0,0.29,1.5,100,8,11,2021,04,08,57
515566,37.4811,30.4358,7.05,0.43,1.2,34,8,11,2021,03,53,29
515562,36.4538,27.1758,7.25,0.6,1.8,100,8,11,2021,02,17,10
515561,37.069,27.8525,7.0,0.12,1.2,100,8,11,2021,01,53,22
515563,36.2336,27.0633,7.27,0.77,1.6,100,8,11,2021,00,35,38
515564,35.7403,33.644,7.4,0.53,1.9,98,7,11,2021,23,51,34
515560,35.6981,33.6253,4.31,0.37,1.6,98,7,11,2021,23,41,21
515557,39.1403,37.77,7.0,0.36,1.7,124,7,11,2021,21,05,08
515558,37.8781,26.9026,7.0,0.23,1.8,70,7,11,2021,20,51,01
515559,41.0793,39.7116,17.83,0.25,2.1,132,7,11,2021,18,07,45
515556,36.5478,27.2831,6.93,0.4,2.5,100,7,11,2021,17,36,55
515555,36.1405,28.3985,7.24,0.99,1.8,100,7,11,2021,17,03,50
515553,37.8285,29.233,7.0,0.42,1.8,41,7,11,2021,16,31,16
515554,38.4658,43.009,7.0,0.17,1.4,135,7,11,2021,16,24,32
515551,38.3495,38.7403,7.0,0.25,2.0,94,7,11,2021,15,00,32
515552,37.4655,35.8958,21.28,0.49,2.0,2,7,11,2021,14,58,56
515550,38.8461,27.7536,12.31,0.33,2.9,96,7,11,2021,14,45,36
515549,39.8853,34.2705,7.3,0.35,1.5,138,7,11,2021,13,47,43
515548,39.1091,27.938,7.0,0.48,1.2,96,7,11,2021,13,03,49
515546,40.1,27.7566,7.0,0.27,1.4,26,7,11,2021,12,36,32
515547,38.2931,32.2248,7.0,0.13,1.2,87,7,11,2021,12,26,55
515545,39.3783,33.4446,7.0,0.52,1.2,85,7,11,2021,11,54,49
515544,39.5706,28.4636,32.79,0.62,1.5,26,7,11,2021,11,23,36
515543,39.4493,28.2273,7.02,0.53,2.1,26,7,11,2021,11,22,51
515542,39.4353,28.2231,7.0,0.39,3.2,26,7,11,2021,11,19,54
515541,39.5431,33.1586,6.14,0.25,1.4,14,7,11,2021,10,55,31
515540,38.406,38.9388,13.49,0.24,1.8,49,7,11,2021,10,46,09
515539,41.065,34.879,7.01,0.23,1.4,144,7,11,2021,10,23,36
515537,36.2933,28.4075,7.01,0.72,1.7,100,7,11,2021,10,17,50
515538,41.1081,34.9693,6.99,0.55,1.2,116,7,11,2021,10,04,56
515536,36.099,31.4998,7.2,0.33,2.0,15,7,11,2021,09,34,15
515535,41.0716,42.4568,7.0,0.22,1.6,18,7,11,2021,08,04,34
515534,39.434,38.59,6.99,0.26,1.4,50,7,11,2021,07,34,01
515533,40.6485,30.4941,7.0,0.26,2.0,113,7,11,2021,06,18,19
515532,35.109,25.75,5.4,0.8,3.7,90,7,11,2021,05,18,01
515531,38.2685,27.1968,5.43,0.27,2.4,70,7,11,2021,05,03,45
515530,38.2738,38.785,7.0,0.11,2.5,94,7,11,2021,04,14,38
515529,39.7978,41.8216,7.0,0.35,2.0,51,7,11,2021,03,45,34
515528,37.5578,24.1486,6.8,0.82,3.8,48,7,11,2021,03,20,31
515526,36.4491,27.2221,6.71,0.12,1.5,100,7,11,2021,01,11,16
515527,38.0938,42.1501,7.0,0.48,1.8,120,7,11,2021,01,11,05
515525,37.8546,30.6641,6.19,0.39,2.8,67,7,11,2021,00,45,53
515524,38.5756,40.9178,7.02,0.3,1.7,43,6,11,2021,23,30,10
515523,37.886,27.5836,7.0,0.48,1.7,22,6,11,2021,23,15,13
515522,37.8823,27.5733,7.0,0.47,1.9,22,6,11,2021,23,08,28
515521,38.908,43.4721,7.21,0.5,1.8,135,6,11,2021,22,47,08
515519,36.0691,30.192,4.37,0.32,2.1,15,6,11,2021,22,20,08
515520,37.8665,26.9041,7.0,0.34,1.7,70,6,11,2021,22,11,32
515518,37.0458,31.888,4.46,0.52,2.4,15,6,11,2021,21,44,18
515517,36.4426,28.7016,7.0,0.18,1.5,100,6,11,2021,19,06,09
515516,39.343,38.2706,6.98,0.21,1.5,124,6,11,2021,18,20,04
515515,39.6661,44.0408,6.77,0.12,1.9,6,6,11,2021,18,08,12
515514,40.6486,30.4818,6.98,0.41,2.5,113,6,11,2021,16,45,50
515513,39.9411,34.5565,7.62,0.72,1.0,138,6,11,2021,16,22,40
515512,37.8013,26.8191,7.0,0.48,1.4,115,6,11,2021,16,00,57
515511,39.451,34.6888,7.01,0.27,1.4,138,6,11,2021,15,22,11
515508,39.3286,33.6808,7.0,0.48,1.1,85,6,11,2021,14,53,35
515510,41.0268,43.7615,6.91,0.51,2.1,119,6,11,2021,14,51,31
515509,37.0568,31.8905,7.0,0.46,2.0,15,6,11,2021,14,46,36
515506,38.0521,42.6415,7.23,0.84,2.3,32,6,11,2021,14,41,33
515507,37.1071,27.8091,7.0,0.64,1.4,100,6,11,2021,14,33,04
515505,36.613,29.7585,7.0,0.74,1.0,15,6,11,2021,14,30,06
515502,35.3981,27.3443,22.99,0.77,3.6,139,6,11,2021,13,40,58
515503,36.489,33.4808,7.0,0.44,1.4,98,6,11,2021,13,35,04
515504,36.7286,27.1145,6.76,0.16,1.8,100,6,11,2021,13,33,03
515500,39.6385,28.5066,7.64,0.29,2.8,26,6,11,2021,13,16,42
515501,39.256,27.6695,7.04,0.89,2.1,96,6,11,2021,13,08,53
515498,37.2328,37.1121,7.0,0.82,1.8,54,6,11,2021,12,34,42
515497,37.0845,27.9643,7.0,0.45,1.3,100,6,11,2021,12,34,23
515499,40.9588,33.0055,7.0,0.33,1.6,143,6,11,2021,12,34,17
515495,39.2335,26.2466,7.0,0.4,2.1,91,6,11,2021,12,13,35
515496,40.992,31.4943,6.67,0.56,1.7,46,6,11,2021,12,11,47
515492,38.7686,36.9043,7.14,139000.0,1.3,124,6,11,2021,11,51,20
515493,37.5953,36.6941,7.0,0.84,2.0,71,6,11,2021,11,32,27
515494,36.0773,27.887,8.17,0.48,1.7,45,6,11,2021,11,16,30
515491,38.9835,26.2246,7.07,0.47,2.2,70,6,11,2021,11,14,03
515490,37.9951,33.0495,7.0,0.59,1.0,87,6,11,2021,10,11,16
515489,40.7413,32.8953,6.62,0.41,2.0,143,6,11,2021,09,49,04
515488,40.7556,32.881,10.1,0.43,2.9,143,6,11,2021,09,47,17
515485,40.517,27.2445,7.0,0.82,1.6,142,6,11,2021,09,31,55
515487,39.387,31.5426,7.4,0.25,1.5,52,6,11,2021,09,08,13
515486,37.05,28.2046,7.0,0.27,1.3,100,6,11,2021,09,04,32
515484,37.8531,26.9503,7.0,0.47,1.2,22,6,11,2021,07,15,53
515483,39.449,28.2165,5.87,0.51,1.7,26,6,11,2021,07,12,03
515476,39.451,28.2231,10.45,0.53,2.6,26,6,11,2021,07,05,52
515477,36.2753,27.011,16.14,0.38,1.8,100,6,11,2021,06,56,28
515478,34.7105,26.954,10.32,0.73,2.6,139,6,11,2021,06,23,10
515480,39.4278,37.2566,7.61,0.57,1.8,124,6,11,2021,06,07,32
515475,38.4708,39.3151,7.0,0.6,1.5,49,6,11,2021,05,26,22
515474,38.5485,31.5468,7.0,0.38,0.8,87,6,11,2021,05,14,35
515481,40.2111,33.4026,14.2,0.59,1.6,14,6,11,2021,04,48,55
515482,40.8653,31.6913,7.03,0.49,0.9,33,6,11,2021,04,05,11
515472,39.471,35.2051,7.09,0.53,1.0,138,6,11,2021,03,49,06
515471,36.5763,28.0843,8.81,0.37,2.7,100,6,11,2021,03,44,28
515469,39.9301,43.284,7.0,0.27,0.7,6,6,11,2021,03,44,02
515473,37.8161,36.1391,10.8,0.37,1.5,2,6,11,2021,03,42,07
515468,39.9045,43.1913,7.0,0.33,1.0,6,6,11,2021,03,41,41
515466,38.0163,43.0283,11.49,0.45,3.1,135,6,11,2021,03,21,03
515467,38.665,43.1453,7.0,0.51,1.4,135,6,11,2021,03,17,29
515470,38.3228,38.6731,7.01,0.64,1.4,94,6,11,2021,03,00,31
515465,40.4338,35.7233,6.96,0.34,1.0,12,6,11,2021,02,56,01
515464,36.9565,27.9776,6.96,0.57,1.3,100,6,11,2021,02,16,10
515462,39.8211,40.4976,7.0,0.51,1.5,50,6,11,2021,01,55,49
515460,39.3978,26.1393,18.97,0.4,1.4,142,6,11,2021,01,46,56
515463,38.6236,43.8413,7.04,0.88,1.1,135,6,11,2021,01,35,35
515461,37.831,36.1328,13.27,0.5,3.0,2,6,11,2021,01,12,46
515459,39.3771,26.15,15.27,0.44,1.8,142,6,11,2021,01,04,00
515455,36.4583,27.2106,7.58,0.78,1.7,100,6,11,2021,00,56,02
515457,36.4891,28.756,7.0,0.17,0.8,100,6,11,2021,00,42,12
515456,36.4476,29.2061,22.14,0.33,0.9,100,6,11,2021,00,35,15
515458,37.9361,28.8391,7.0,0.45,1.2,41,6,11,2021,00,26,34
515451,38.7255,26.5526,7.79,0.46,1.9,70,5,11,2021,23,33,07
515454,34.9815,32.9918,6.12,0.52,2.0,103,5,11,2021,23,27,20
515453,39.4695,28.218,7.01,0.37,1.0,26,5,11,2021,23,15,18
515452,37.8755,26.9188,7.0,0.59,1.3,70,5,11,2021,23,05,31
515448,38.4953,42.9451,7.0,0.37,1.3,135,5,11,2021,22,58,05
515450,40.432,35.6096,6.98,0.58,1.2,12,5,11,2021,22,50,06
515449,37.9426,38.0691,7.0,0.3,1.2,94,5,11,2021,22,37,13
515446,36.2136,28.879,5.59,0.26,1.2,100,5,11,2021,22,05,32
515444,35.218,27.7295,10.59,0.89,2.1,139,5,11,2021,21,54,24
515445,37.2105,30.9305,110.22,0.2,1.7,15,5,11,2021,21,42,55
515442,40.7966,28.1275,7.02,0.56,2.4,127,5,11,2021,21,07,38
515443,38.978,42.045,7.0,0.55,2.1,101,5,11,2021,21,06,24
515440,39.7365,43.9261,7.4,0.39,1.5,6,5,11,2021,20,50,32
515441,38.5391,39.042,18.36,0.26,1.3,49,5,11,2021,20,16,55
515436,37.8548,27.0428,7.0,0.57,1.5,70,5,11,2021,20,12,57
515439,40.8415,33.7391,7.0,0.21,1.0,143,5,11,2021,20,12,33
515435,39.455,28.2145,10.26,0.35,2.7,26,5,11,2021,20,11,13
515438,38.511,39.1355,7.0,0.79,1.3,49,5,11,2021,20,10,36
515437,38.516,39.1558,13.07,0.35,2.3,49,5,11,2021,20,08,56
515429,37.9145,27.1705,7.0,0.42,1.3,70,5,11,2021,19,50,02
515430,38.2091,28.721,7.0,0.48,1.0,96,5,11,2021,19,43,00
515431,37.4328,29.3971,7.0,0.71,1.2,41,5,11,2021,19,42,40
515432,37.8258,36.115,7.0,0.72,1.1,2,5,11,2021,19,41,16
515428,37.9576,27.1353,7.0,0.46,1.1,70,5,11,2021,19,33,56
515434,38.7243,39.3386,17.41,0.56,1.6,49,5,11,2021,19,07,03
515426,37.8891,26.9911,7.01,0.24,1.3,70,5,11,2021,18,57,08
515425,36.046,27.7096,11.34,0.34,2.2,100,5,11,2021,18,41,55
515427,39.4378,28.2205,7.02,0.27,1.6,26,5,11,2021,18,35,50
515421,36.331,26.9813,4.99,0.42,1.7,100,5,11,2021,18,11,34
515424,40.1978,33.619,7.0,0.51,0.8,83,5,11,2021,18,07,31
515422,36.4588,28.6598,7.0,0.32,1.2,100,5,11,2021,17,54,13
515420,38.6611,30.8145,7.0,0.1,1.3,5,5,11,2021,17,35,47
515419,39.4443,28.2271,10.16,0.33,2.4,26,5,11,2021,16,50,55
515417,37.9503,27.2295,7.0,0.14,1.3,70,5,11,2021,16,25,01
515418,38.5163,39.4275,7.0,0.49,1.4,49,5,11,2021,16,18,52
515416,39.4506,28.1951,7.0,0.58,1.1,26,5,11,2021,15,56,25
515415,40.2541,33.5378,7.0,0.26,1.2,14,5,11,2021,15,29,42
515412,38.5693,39.5331,7.0,0.6,1.4,49,5,11,2021,15,12,37
515414,39.431,28.2281,7.0,0.26,1.2,26,5,11,2021,15,02,39
515413,41.1016,43.7898,6.64,0.1,1.3,119,5,11,2021,15,01,11
515411,39.4456,28.2181,7.01,0.54,1.9,26,5,11,2021,14,30,52
515410,39.4451,28.2196,7.01,0.32,2.6,26,5,11,2021,13,54,17
515409,39.4423,28.2221,6.97,0.37,2.4,26,5,11,2021,13,53,36
515407,39.4463,28.2291,7.0,0.41,3.4,26,5,11,2021,13,44,46
515404,39.4491,28.2291,15.17,0.38,3.5,26,5,11,2021,13,19,13
515401,37.9705,27.1853,7.0,0.56,1.1,70,5,11,2021,13,14,02
515400,37.3805,27.0413,7.08,0.28,1.6,22,5,11,2021,13,12,39
515408,38.1288,28.9803,7.0,0.29,1.1,41,5,11,2021,12,55,56
515406,40.7753,27.5446,7.0,0.57,1.0,127,5,11,2021,12,46,47
515402,37.314,37.0931,4.64,0.18,1.4,71,5,11,2021,12,28,23
515405,38.7371,25.5656,6.94,0.57,1.7,70,5,11,2021,12,27,18
515403,37.1705,27.8206,7.0,0.48,1.3,100,5,11,2021,12,21,59
515399,37.1673,37.4913,7.06,0.47,1.1,54,5,11,2021,12,21,29
515398,39.8265,41.4908,7.0,0.35,1.5,51,5,11,2021,12,04,54
515397,40.7591,31.6505,6.96,0.1,1.2,33,5,11,2021,12,01,12
515396,37.3751,27.0515,7.0,0.14,1.4,22,5,11,2021,11,37,43
515395,39.0748,27.539,7.0,0.38,1.5,96,5,11,2021,11,29,25
515394,38.9445,25.999,7.04,0.24,2.6,70,5,11,2021,11,10,20
515393,37.378,27.024,6.95,0.21,1.9,22,5,11,2021,10,47,42
515391,37.376,27.0266,7.05,0.27,2.9,22,5,11,2021,10,43,49
515392,36.4061,27.1155,7.05,0.66,2.3,100,5,11,2021,10,41,49
515390,38.5403,44.6463,7.41,0.6,2.1,80,5,11,2021,09,53,09
515389,38.5836,26.6738,8.31,0.12,1.6,70,5,11,2021,09,53,00
515388,37.1158,28.3311,7.12,0.94,1.6,100,5,11,2021,09,37,10
515387,38.9085,25.8716,6.68,0.42,2.0,70,5,11,2021,08,46,05
515386,35.7085,25.4426,6.94,0.51,3.5,139,5,11,2021,07,48,57
515385,34.598,26.825,111.9,0.8,3.7,7,5,11,2021,07,28,18
515384,39.2738,41.0206,7.01,0.64,1.7,31,5,11,2021,06,59,40
515379,37.4435,30.391,7.01,0.34,1.7,34,5,11,2021,06,08,45
515380,35.0468,25.9045,4.02,0.73,2.7,90,5,11,2021,05,42,42
515381,36.49,27.179,42.0,0.5,1.3,100,5,11,2021,05,39,19
515377,41.0235,43.7971,43.3,0.22,2.7,119,5,11,2021,05,28,33
515383,38.64,43.2148,7.0,0.27,1.8,135,5,11,2021,05,27,53
515378,37.8675,26.8801,7.06,0.22,1.3,70,5,11,2021,04,26,55
515375,38.8301,34.061,6.99,0.35,2.3,9,5,11,2021,04,10,02
515376,41.4005,34.9835,6.96,0.32,1.5,122,5,11,2021,04,02,03
515373,37.0088,27.5051,4.01,0.3,1.1,100,5,11,2021,03,42,36
515374,39.4678,26.0755,7.03,0.34,1.4,142,5,11,2021,03,33,47
515370,36.27,27.1875,7.02,0.47,1.3,100,5,11,2021,03,11,22
515371,36.431,27.6793,7.06,0.38,1.1,100,5,11,2021,03,07,10
515372,38.3826,44.3741,6.34,0.51,1.9,80,5,11,2021,03,01,33
515366,37.8265,29.6666,4.95,0.17,1.2,41,5,11,2021,02,41,21
515368,36.596,27.26,16.1,0.7,1.0,100,5,11,2021,02,38,09
515367,38.377,27.5203,7.0,0.66,1.4,70,5,11,2021,02,33,33
515369,38.146,38.5601,7.02,0.29,1.9,94,5,11,2021,02,26,57
515365,38.784,32.9503,7.01,0.28,1.4,87,5,11,2021,02,12,21
515364,37.8041,26.9496,7.0,0.36,1.0,22,5,11,2021,02,08,15
515363,39.1455,29.0436,11.17,0.3,1.2,89,5,11,2021,01,20,17
515362,35.204,25.375,35.0,0.7,3.0,64,5,11,2021,00,41,24
515361,35.637,27.222,83.0,0.6,3.4,139,5,11,2021,00,17,15
515360,41.1555,33.6398,6.69,0.3,1.8,76,4,11,2021,23,46,41
515359,37.8025,26.8375,7.02,0.34,1.2,115,4,11,2021,21,42,33
515357,36.131,27.0285,8.35,0.41,2.0,100,4,11,2021,20,54,56
515358,40.667,41.1558,7.0,0.52,1.1,51,4,11,2021,20,50,42
515356,38.1115,28.5391,13.59,0.27,1.9,22,4,11,2021,19,18,59
515355,39.8773,28.8146,7.44,0.78,1.5,36,4,11,2021,17,38,02
515354,38.53,39.4401,7.64,0.57,2.7,49,4,11,2021,17,20,55
515353,38.6066,31.6286,7.0,0.59,0.8,87,4,11,2021,17,11,42
515352,37.397,37.2816,6.99,0.18,1.5,71,4,11,2021,15,39,22
515351,37.7428,27.8075,7.92,0.41,1.6,22,4,11,2021,14,50,19
515350,37.2825,28.4878,6.66,0.31,1.9,100,4,11,2021,14,37,39
515349,38.1056,28.9791,7.0,0.16,1.3,41,4,11,2021,14,29,29
515348,39.082,37.3275,7.0,0.82,1.6,124,4,11,2021,14,06,35
515347,34.9583,28.3726,7.6,0.65,3.7,139,4,11,2021,13,53,13
515346,39.592,35.394,7.52,0.82,1.4,138,4,11,2021,13,26,10
515345,38.9628,29.6733,7.0,0.38,1.1,89,4,11,2021,13,02,58
515344,42.526,43.5736,12.41,0.73,3.3,106,4,11,2021,12,50,35
515343,38.0638,32.7456,7.0,0.28,1.1,87,4,11,2021,12,36,53
515342,38.8411,27.5625,7.0,0.16,1.3,96,4,11,2021,12,36,19
515341,39.1333,27.9591,7.0,0.49,2.1,96,4,11,2021,12,30,40
515340,38.1195,33.087,7.0,0.11,1.0,87,4,11,2021,12,28,30
515339,38.5903,39.3625,7.0,0.92,1.5,49,4,11,2021,12,23,25
515338,38.3366,38.8221,7.0,0.14,1.9,94,4,11,2021,12,18,44
515335,40.7835,34.0321,6.81,0.95,1.2,143,4,11,2021,12,12,43
515336,37.3268,37.0306,6.54,0.45,1.2,71,4,11,2021,12,07,04
515337,36.4586,33.9851,7.0,0.3,1.5,98,4,11,2021,12,00,12
515333,37.9555,27.1815,7.0,0.44,1.7,70,4,11,2021,10,17,03
515334,36.989,28.5198,7.0,0.32,1.1,100,4,11,2021,10,15,30
515332,39.0621,27.5221,6.46,0.72,1.4,96,4,11,2021,10,10,36
515331,36.0503,27.6983,9.86,0.26,3.2,100,4,11,2021,09,26,17
515330,40.9018,41.5043,7.0,0.96,1.3,20,4,11,2021,09,13,08
515329,40.7521,31.4916,7.0,0.31,2.0,33,4,11,2021,08,49,39
515328,39.5513,26.111,6.98,0.22,1.1,142,4,11,2021,07,24,13
515324,35.987,27.5081,7.03,0.37,1.4,100,4,11,2021,06,34,26
515325,36.9095,27.3006,5.93,0.56,1.3,100,4,11,2021,06,02,52
515323,40.1126,43.3198,6.91,0.36,3.1,75,4,11,2021,05,55,00
